,i,distance,angle,mean of wind direction,variance of wind direction,flexible farm base power,flexible farm opt power,flexible_percent_gain,fixed farm base power,fixed farm opt power,fixed_percent_gain,total farm base power,total farm opt power,total_percent_gain,overlap_flag,optimal position
10,10,2000.0,90,0,45.0,129931.59460257279,136851.50832919832,5.325812977045158,116360.7432100488,119687.50180456687,2.859004250697138,246292.33781262158,256539.0101337652,4.16036991330979,False,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 2000.0000000000002, 2000.0000000000002, 2000.0000000000002, 2000.0000000000002, 3076.1236084731263, 3081.921288971504, 4000.0, 3068.9611222984154, 4000.0, 4000.0], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 5250.600026903466, 4642.426706764949, 6000.0, 4000.0, 5071.550016341058, 6000.0, 6000.0, 4058.590966783274, 4097.79411533746, 5003.676241824773]]"
11,11,2000.0,90,0,45.0,129066.41722540554,135716.51231332193,5.152459664470625,121737.70820338686,120587.0995719199,-0.9451538462878303,250804.12542879244,256303.61188524181,2.192741625380789,False,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 2000.0000000000005, 2000.0000000000002, 2000.0000000000002, 2724.120001864413, 2805.985147298899, 3079.9405133710497, 3630.969563065253, 3985.8589320062347, 4000.0, 4000.0], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 4965.763125116173, 4000.0, 6000.0, 4572.756109963219, 5418.533521228637, 6000.0, 5238.248176381062, 4000.0, 4678.043852978128, 6000.0]]"
12,12,2000.0,90,0,60.0,127659.00250748776,137043.2017882301,7.350989038310802,115023.2308640986,116183.70227473557,1.0089017687288546,242682.23337158636,253226.90406296562,4.345052600218012,False,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 2000.0000000000002, 2000.0000000000005, 2960.3651841293467, 2453.611161657006, 3482.933562832547, 2000.0000000000002, 4000.0, 2970.521412876133, 4000.0, 4000.0], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 4905.746428076135, 6000.0, 6000.0, 6000.0, 6000.0, 4000.0, 6000.0, 4451.579567529534, 4953.090733960351, 4000.035878710083]]"
13,13,2000.0,90,0,60.0,126327.88362126534,135832.63501097655,7.523874474305869,115380.47687363558,114470.70524981811,-0.7884970217395109,241708.36049490093,250303.34026079468,3.5559298603885345,False,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 2000.7227116190363, 2030.6460949627356, 2000.0049047455338, 2854.1301114717576, 2379.7070057931683, 3999.993332691829, 2999.710964314416, 3415.0037934392094, 3999.877421428915, 3999.9986507311796], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 4918.854275571592, 6000.0, 4000.088879927953, 4001.2481420388585, 5233.206528147648, 6000.0, 5621.490156763614, 5022.888776021291, 5011.783998172472, 4000.698060352112]]"
14,14,2000.0,90,0,60.0,129578.45174613912,136176.70261001983,5.092089598977095,114698.1387669278,114758.98769604316,0.05305136575842855,244276.5905130669,250935.69030606298,2.7260490982822447,False,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 2000.0000000000002, 2000.0000000000002, 2284.8723722354725, 2602.0560313960855, 2718.419771012155, 3124.018026159576, 3371.427920541635, 3629.1298045117246, 4000.0, 4000.0], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 4000.0460509373206, 6000.0, 5119.792417800636, 6000.0, 4194.000055378121, 5159.306582342619, 6000.0, 4500.313748187251, 6000.0, 4000.0]]"
15,15,2000.0,90,0,75.0,125669.689658426,136072.14997127317,8.277620754154306,112322.0382119609,111550.70924466087,-0.6867120465215066,237991.7278703869,247622.85921593403,4.046834497874797,False,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 2000.0000000000002, 2000.0000000000005, 2247.3074460032085, 2562.249053572392, 2595.8877415507113, 3264.1039472923585, 3333.096474812768, 4000.0, 4000.0, 4000.0], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 4000.0, 6000.0, 5027.259790292964, 6000.0, 4002.0364731451436, 6000.0, 4001.8601259166744, 6000.0, 5035.291077002208, 4000.0]]"
16,16,2000.0,90,0,75.0,125904.20834881715,135588.57649036817,7.6918542029353905,113117.21766716876,113315.76421276703,0.1755228334756764,239021.4260159859,248904.34070313518,4.134740074092065,False,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 2000.0000000000002, 2000.0000000000002, 2000.0000000000002, 2750.959717599701, 2860.345550437763, 3245.161903974717, 3314.088579001311, 4000.0, 4000.0, 4000.0], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 6000.0, 4055.7566863157836, 5110.063957680316, 5617.048953549818, 4019.151997483101, 4694.2997298989685, 6000.0, 4000.0, 5077.808950576666, 6000.0]]"
17,17,2000.0,90,0,75.0,125846.18091219789,135526.69494920416,7.692338350545821,112080.25106282381,112979.05109548187,0.801925427660102,237926.43197502173,248505.74604468604,4.4464643889481605,False,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 2000.0000000000002, 2000.0000000000002, 2000.0000000000002, 2859.071901870754, 2660.4364237089367, 3118.2477430017234, 3610.280492158826, 4000.0, 4000.0, 4000.0], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 6000.0, 4997.11641332991, 4000.0005472561697, 4006.863175559326, 5115.453921676903, 6000.0, 5259.6520547326345, 6000.0, 4000.0, 4699.8206187061305]]"
18,18,2000.0,90,0,90.0,127832.59355367224,134489.87199651057,5.2078098846075465,115553.88418935462,113596.23525678116,-1.6941437722383428,243386.47774302686,248086.10725329167,1.9309328742687148,False,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 2000.0000000000002, 2000.0000000000002, 2000.0000000000002, 2259.927578810015, 3181.569672428166, 2965.5579290249643, 3483.2674820527577, 4000.0, 4000.0, 4000.0], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 5320.22307649549, 4000.0, 6000.0, 4592.413080060692, 4255.328505246634, 6000.0, 4972.487747802481, 6000.0, 4000.0, 5226.908528471324]]"
19,19,2000.0,90,0,90.0,125766.93655795342,134712.78402350866,7.113035993711268,114385.31327816065,113086.26377609397,-1.135678580437748,240152.24983611406,247799.04779960267,3.1841458777533758,False,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 2000.1270513789232, 2000.1327023166814, 2000.0000000000002, 2855.0896743023877, 2497.3405926189444, 3149.9856415211007, 4000.0, 3851.633422362791, 3555.755508196741, 3999.972582992413], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 4832.637745301016, 6000.0, 4000.012252857714, 5999.999513784427, 5079.095379565953, 4001.645122416434, 6000.0, 5483.579525976509, 4794.905373273783, 4000.8331394615316]]"
20,20,2000.0,90,0,90.0,126933.27353887411,134362.9502497052,5.853214451729793,114069.53588200815,114053.88542003706,-0.01372010664379227,241002.80942088226,248416.83566974226,3.0763235775863085,False,"[[2000.0, 2222.222222222222, 2444.4444444444443, 2666.666666666667, 2888.8888888888887, 3111.1111111111113, 3333.3333333333335, 3555.5555555555557, 3777.777777777778, 4000.0, 2000.0012902073267, 2000.0000000000002, 2539.243351649618, 2003.708692599175, 2939.300811900638, 3343.0649893097057, 3573.4154792499216, 3746.9193425284357, 4000.0, 4000.0], [3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 3000.0, 4689.310413127263, 6000.0, 5994.023967365223, 4000.0000000000005, 5262.318218464176, 6000.0, 4813.015578013734, 4000.0000000000005, 6000.0, 4453.953021432288]]"
21,21,2200.0,90,0,0.0,148082.82697231448,123788.27934673503,-16.406053370470534,107826.59873786697,114356.1061976074,6.0555628538502475,255909.42571018144,238144.38554434245,-6.941924908212633,False,"[[2200.0, 2422.222222222222, 2644.4444444444443, 2866.666666666667, 3088.8888888888887, 3311.1111111111113, 3533.3333333333335, 3755.5555555555557, 3977.777777777778, 4200.0, 2200.0000000000005, 2200.0000000000014, 2200.0000000000023, 2960.731021120555, 2940.0382646419403, 3229.073393359463, 3515.941300795082, 3759.3001725622025, 4199.999999999693, 4199.999999999996], [3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 4400.000000000004, 5360.157899028109, 6399.999999999998, 6399.999999999999, 4429.830899370467, 5862.342441706446, 5321.707298736515, 4570.092916815784, 6399.999999999532, 4400.000000000097]]"
22,22,2200.0,90,0,0.0,148020.919003919,90915.84049833457,-38.57905956121818,101418.93253101163,127162.71791713995,25.383609099076697,249439.85153493064,218078.55841547454,-12.57268753427893,False,"[[2200.0, 2422.222222222222, 2644.4444444444443, 2866.666666666667, 3088.8888888888887, 3311.1111111111113, 3533.3333333333335, 3755.5555555555557, 3977.777777777778, 4200.0, 2200.0, 2200.000000019216, 2200.0, 3100.677504906689, 3068.356234562889, 3179.2225937273397, 4200.0, 4200.0, 4199.406883138662, 4200.0], [3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 4406.080427075609, 5507.540566290985, 6400.0, 5324.752810002731, 4400.0000000395485, 6400.0, 6400.0, 4400.0, 5774.530968751964, 5090.2958708971955]]"
23,23,2200.0,90,0,0.0,148088.73742584095,133281.06996859715,-9.999185430734801,105052.4193096942,108973.10940565896,3.7321273719614005,253141.15673553516,242254.17937425614,-4.300753580206239,False,"[[2200.0, 2422.222222222222, 2644.4444444444443, 2866.666666666667, 3088.8888888888887, 3311.1111111111113, 3533.3333333333335, 3755.5555555555557, 3977.777777777778, 4200.0, 2200.0, 2200.0, 2481.3104330939823, 2789.3428720091256, 3476.6705126154084, 2878.603408483727, 3751.4022721763467, 3527.523963186238, 4200.0, 4200.0], [3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 6400.0, 4400.0, 5442.782196519194, 6400.0, 6399.999999999999, 4400.0, 5579.228341171922, 4400.0, 6400.0, 4400.0]]"
24,24,2200.0,90,0,15.0,137278.87422178904,130964.82083013868,-4.599435585004375,123767.16858182797,126672.44034036054,2.347368685752692,261046.042803617,257637.26117049917,-1.3058162447159636,False,"[[2200.0, 2422.222222222222, 2644.4444444444443, 2866.666666666667, 3088.8888888888887, 3311.1111111111113, 3533.3333333333335, 3755.5555555555557, 3977.777777777778, 4200.0, 2200.0, 2200.0, 2200.0, 2995.111754185302, 2907.6468156725687, 3115.6298755156063, 3213.0210102706687, 4200.0, 4200.0, 4200.0], [3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 5463.655961920044, 4400.0, 6400.0, 5070.4973470421555, 4400.0, 5853.1386241952405, 6400.0, 4400.029056075771, 6400.0, 5317.681049536673]]"
25,25,2200.0,90,0,15.0,137343.74527709399,136203.513195113,-0.8302031371581972,123641.25168639448,125321.66020806028,1.3591002183704934,260984.99696348846,261525.17340317325,0.2069760507192514,False,"[[2200.0, 2422.222222222222, 2644.4444444444443, 2866.666666666667, 3088.8888888888887, 3311.1111111111113, 3533.3333333333335, 3755.5555555555557, 3977.777777777778, 4200.0, 2200.0000000000005, 2200.0, 2492.2483725184866, 2854.3980430200972, 2901.4750957036285, 3404.736787230806, 3550.0330464777217, 4200.0, 4200.0, 4200.0], [3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 4400.0, 6400.0, 4717.369642027843, 6399.999981156273, 5128.0812111839095, 5613.40901590693, 6400.0, 5103.814029820596, 4400.000000000001, 6399.999999999999]]"
26,26,2200.0,90,0,15.0,141500.6751232431,135706.30547926595,-4.094941341396719,119685.4636024669,120827.76097861526,0.9544161352313252,261186.13872571,256534.0664578812,-1.7811329079428175,False,"[[2200.0, 2422.222222222222, 2644.4444444444443, 2866.666666666667, 3088.8888888888887, 3311.1111111111113, 3533.3333333333335, 3755.5555555555557, 3977.777777777778, 4200.0, 2200.0, 2203.567199081647, 2642.0546946592053, 2270.6613168856557, 3165.177290819958, 3349.4223524478302, 3713.197529897965, 3539.5424292118287, 4200.0, 4198.865728366796], [3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 4476.884617047442, 6399.999999999999, 4459.509735762092, 5712.884186600515, 4438.814545984809, 6399.991598049282, 4421.4347296287315, 5579.699667372142, 4409.777820301424, 6399.999999999999]]"
27,27,2200.0,90,0,30.0,133813.94500873805,136614.39377682016,2.0927929207223017,126347.52964852047,126983.16936523002,0.5030883615040156,260161.47465725854,263597.5631420502,1.3207522325580283,False,"[[2200.0, 2422.222222222222, 2644.4444444444443, 2866.666666666667, 3088.8888888888887, 3311.1111111111113, 3533.3333333333335, 3755.5555555555557, 3977.777777777778, 4200.0, 2200.0, 2200.0, 2200.0, 2530.168730753532, 2835.45948064205, 4200.0, 3519.9727815288024, 3302.9098506185037, 4200.0, 4200.0], [3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 6400.0, 5015.519761280059, 4400.0, 5660.435949645074, 6399.999999999999, 4400.0, 6399.999999960499, 4400.0, 5302.704895805717, 6400.0]]"
28,28,2200.0,90,0,30.0,131243.54945498944,136169.8441223834,3.753551841481896,129471.86927242608,126919.45880557931,-1.971401572550212,260715.41872741547,263089.3029279627,0.9105269692657366,False,"[[2200.0, 2422.222222222222, 2644.4444444444443, 2866.666666666667, 3088.8888888888887, 3311.1111111111113, 3533.3333333333335, 3755.5555555555557, 3977.777777777778, 4200.0, 2200.0, 2200.0, 2695.5456336625352, 2734.405134303488, 2947.3177631021977, 3228.123109204602, 3507.1218455521857, 4200.0, 4199.856094743393, 4199.985949563501], [3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 6400.0, 4400.105729372119, 6385.665463176125, 5686.353381093948, 4400.0, 5008.467097049297, 6015.54732884867, 4400.001692943795, 5627.981011412325, 6400.0]]"
29,29,2200.0,90,0,30.0,131948.45571096538,136015.54544963688,3.0823322006742546,127200.93100424341,127793.27479538633,0.4656756727064839,259149.3867152088,263808.8202450232,1.7979720457277606,False,"[[2200.0, 2422.222222222222, 2644.4444444444443, 2866.666666666667, 3088.8888888888887, 3311.1111111111113, 3533.3333333333335, 3755.5555555555557, 3977.777777777778, 4200.0, 2200.0, 2200.0, 2200.0, 2637.5293677892514, 2938.904891204536, 3656.6470698980916, 3383.5453260074974, 3605.861525084126, 4200.0, 4199.994876443045], [3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 4400.0, 6400.0, 5062.12255370085, 5793.392567407149, 6399.999455795458, 4400.0, 5055.634861842247, 6400.0, 6400.0, 5105.425779490093]]"
30,30,2200.0,90,0,45.0,129159.1862997558,137197.09648956425,6.223258616041347,122221.23116038584,121140.64874480673,-0.8841200545272709,251380.41746014167,258337.74523437096,2.7676490653184724,False,"[[2200.0, 2422.222222222222, 2644.4444444444443, 2866.666666666667, 3088.8888888888887, 3311.1111111111113, 3533.3333333333335, 3755.5555555555557, 3977.777777777778, 4200.0, 2200.4661035371405, 2200.0, 2720.3881991695653, 3025.3201098448512, 2794.652963176504, 3361.0611376291945, 3539.1427049636786, 4200.0, 4200.0, 4200.0], [3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 4400.607015178219, 6400.0, 5042.966233896263, 4400.0, 6400.0, 5635.710227268959, 6400.0, 4400.0, 5168.625027935036, 6400.0]]"
31,31,2200.0,90,0,45.0,130475.68340827468,135966.30580913782,4.208157610243971,122591.32728672067,122081.19040318963,-0.4161280368046894,253067.01069499535,258047.49621232745,1.968050084305434,False,"[[2200.0, 2422.222222222222, 2644.4444444444443, 2866.666666666667, 3088.8888888888887, 3311.1111111111113, 3533.3333333333335, 3755.5555555555557, 3977.777777777778, 4200.0, 2200.0, 2200.0141135571166, 2791.464963407986, 2869.1222051987797, 2613.2586865319577, 3669.8528871979397, 4199.999863017505, 3481.649200522931, 4200.0, 4200.0], [3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 4401.492374558842, 5959.048352612819, 5434.154476449688, 4678.613155743127, 6400.0, 5305.939651059203, 4400.0, 6399.985633949735, 5147.9087078901075, 6400.0]]"
32,32,2200.0,90,0,45.0,131545.1525734045,137484.9897601503,4.515436008507605,122643.96741969943,121534.13501906872,-0.9049221286463731,254189.11999310393,259019.124779219,1.9001618897953296,False,"[[2200.0, 2422.222222222222, 2644.4444444444443, 2866.666666666667, 3088.8888888888887, 3311.1111111111113, 3533.3333333333335, 3755.5555555555557, 3977.777777777778, 4200.0, 2200.0, 2200.0, 2200.0, 2861.311484188059, 3556.408689782946, 2992.910136668533, 3531.4878959913467, 4200.0, 4200.0, 4200.0], [3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 5362.6915191911885, 4400.0, 6400.0, 6400.0, 5425.631307074862, 4414.726450619773, 6400.0, 4400.0, 5054.42413991564, 6400.0]]"
33,33,2200.0,90,0,60.0,128252.84578209188,136615.77041881732,6.520654248042553,118305.7957423048,117166.90120784235,-0.9626701103834391,246558.64152439672,253782.67162665966,2.9299439912545644,False,"[[2200.0, 2422.222222222222, 2644.4444444444443, 2866.666666666667, 3088.8888888888887, 3311.1111111111113, 3533.3333333333335, 3755.5555555555557, 3977.777777777778, 4200.0, 2200.0, 2200.0, 2200.0, 3021.0805522595465, 2876.9173226779267, 3199.528732960508, 4199.987297006531, 4199.798950475565, 4200.0, 4200.0], [3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 5436.249684735501, 4400.0, 6400.0, 5536.514969484524, 4603.074551890984, 6400.0, 4400.0, 5674.748831918247, 5006.351569961803, 6400.0]]"
34,34,2200.0,90,0,60.0,128519.49725658246,136443.5352177061,6.165630997842864,116586.42819610171,116277.12316692447,-0.2653010594483416,245105.92545268414,252720.65838463057,3.106711075174068,False,"[[2200.0, 2422.222222222222, 2644.4444444444443, 2866.666666666667, 3088.8888888888887, 3311.1111111111113, 3533.3333333333335, 3755.5555555555557, 3977.777777777778, 4200.0, 2200.0, 2200.0000001542608, 2825.651484027724, 2499.852824094904, 2969.3097051439267, 3318.5082857834477, 3548.4934418216217, 3870.478275448167, 4200.0, 4200.0], [3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 4400.0, 6400.0, 6400.0, 4905.543033882839, 5564.7008698868085, 4400.0, 6399.999999912704, 5492.131552532139, 6400.0, 4400.000506897796]]"
35,35,2200.0,90,0,60.0,129187.31500161246,136527.84306369236,5.6820811408521665,117599.85549831207,116487.10801089424,-0.946215012512325,246787.17049992454,253014.9510745866,2.5235430845316014,False,"[[2200.0, 2422.222222222222, 2644.4444444444443, 2866.666666666667, 3088.8888888888887, 3311.1111111111113, 3533.3333333333335, 3755.5555555555557, 3977.777777777778, 4200.0, 2200.0, 2200.0, 2200.0, 2985.09587845603, 3218.9694293527295, 3111.2446667007202, 3475.4810770061517, 4200.0, 4200.0, 4199.631457482389], [3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 4400.006518318476, 5333.7760896569725, 6400.0, 6400.0, 5844.026330427536, 4400.0, 5057.11891348131, 6400.0, 4400.0, 5394.8573505519225]]"
36,36,2200.0,90,0,75.0,129194.98676165665,135219.18722407703,4.662874785949733,114791.97860672687,112907.93554010922,-1.6412671769273333,243986.96536838348,248127.1227641863,1.6968764661471993,False,"[[2200.0, 2422.222222222222, 2644.4444444444443, 2866.666666666667, 3088.8888888888887, 3311.1111111111113, 3533.3333333333335, 3755.5555555555557, 3977.777777777778, 4200.0, 2204.240745892353, 2200.0000000032055, 2200.00002206995, 3448.3834410341415, 2200.0000000041628, 3312.533952479931, 2819.19363307431, 4199.999999991224, 3745.1673868726466, 4200.0], [3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 5879.875601111276, 6399.999999997529, 5244.877950890391, 6399.999999143422, 4575.019059008897, 4462.621110720043, 4509.2818534111875, 6382.509374655553, 4430.897116895392, 4400.000000004352]]"
37,37,2200.0,90,0,75.0,128977.28043370612,135485.02102334777,5.045648790049191,116394.29912408078,114538.5273321087,-1.5943837506970602,245371.57955778693,250023.5483554565,1.8958873745905835,False,"[[2200.0, 2422.222222222222, 2644.4444444444443, 2866.666666666667, 3088.8888888888887, 3311.1111111111113, 3533.3333333333335, 3755.5555555555557, 3977.777777777778, 4200.0, 2200.0, 2212.434645121703, 2205.7335562154594, 2857.586158531406, 2200.002816048562, 3426.6186164433793, 3387.8726306190347, 3548.1886473247287, 4200.0, 4198.48579395899], [3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 5738.459180629087, 4401.922824034931, 6399.999999999999, 5312.514190273796, 4902.326410899777, 4418.033242154601, 6400.0, 5810.019736359685, 4404.180275892955, 6400.0]]"
38,38,2200.0,90,0,75.0,126843.08815675767,136135.19902473557,7.325673793509618,116173.74987470286,114508.5430520039,-1.4333761495130737,243016.83803146056,250643.74207673944,3.138426171231604,False,"[[2200.0, 2422.222222222222, 2644.4444444444443, 2866.666666666667, 3088.8888888888887, 3311.1111111111113, 3533.3333333333335, 3755.5555555555557, 3977.777777777778, 4200.0, 2200.0, 2200.0, 2735.2936620131345, 2200.0, 3276.8465135880724, 3486.998815355761, 3143.295200146198, 4200.0, 4200.0, 4200.0], [3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 5302.574238231346, 6400.0, 5828.888930711491, 4400.0, 6399.999999999999, 5061.1041343608695, 4400.0, 5442.257430020132, 6400.0, 4400.0]]"
39,39,2200.0,90,0,90.0,123957.37116713445,135235.53201069715,9.098418865592192,114401.45185351893,115074.99099413486,0.5887505182000142,238358.82302065336,250310.52300483204,5.014163030643544,False,"[[2200.0, 2422.222222222222, 2644.4444444444443, 2866.666666666667, 3088.8888888888887, 3311.1111111111113, 3533.3333333333335, 3755.5555555555557, 3977.777777777778, 4200.0, 2200.0, 2200.0, 2200.0, 3308.032582364737, 2897.9937617664755, 2200.0, 4200.0, 3421.3568391186363, 4200.0, 4200.0], [3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 4934.654071097017, 5598.3923592758365, 6400.0, 4855.1996402516215, 6400.0, 4400.0, 5175.8175636631095, 5683.102081966543, 6400.0, 4400.0]]"
40,40,2200.0,90,0,90.0,124404.86957431455,135287.0683834946,8.747405826167801,115715.55368503976,114372.54760086452,-1.1606098241820642,240120.42325935428,249659.61598435914,3.9726702941471874,False,"[[2200.0, 2422.222222222222, 2644.4444444444443, 2866.666666666667, 3088.8888888888887, 3311.1111111111113, 3533.3333333333335, 3755.5555555555557, 3977.777777777778, 4200.0, 2200.0, 2200.0, 2200.1071215897477, 2768.0079289222176, 3174.4497335487176, 3188.781412983911, 3467.824805338688, 4200.0, 4200.0, 4200.0], [3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 4400.0, 5422.411484532018, 6400.0, 5156.690384341647, 5854.187334585189, 4400.0, 6400.0, 5334.895490741553, 6399.959308906622, 4400.0]]"
41,41,2200.0,90,0,90.0,128728.93868574582,134960.60549055965,4.840921449703424,114878.19306091037,115243.29078081979,0.3178129026766973,243607.1317466562,250203.89627137946,2.7079521348265314,False,"[[2200.0, 2422.222222222222, 2644.4444444444443, 2866.666666666667, 3088.8888888888887, 3311.1111111111113, 3533.3333333333335, 3755.5555555555557, 3977.777777777778, 4200.0, 2200.0, 2200.0, 2918.7039450564444, 2235.2969638436903, 2290.9765831125324, 3219.7474607737113, 3704.9296166044014, 4199.999999999999, 4199.999999999999, 4200.0], [3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 3200.0, 5518.3421816213595, 6399.999999999999, 5822.875359894997, 4869.728539489521, 4400.000000000011, 6399.999999999999, 5323.198071879226, 4400.0, 5032.408927496837, 6400.0]]"
42,42,2400.0,90,0,0.0,147931.04991128345,124519.80224400137,-15.825783485834899,111188.05278154208,118099.47683051004,6.215977235024755,259119.10269282557,242619.27907451137,-6.367660063208086,False,"[[2400.0, 2622.222222222222, 2844.4444444444443, 3066.666666666667, 3288.8888888888887, 3511.1111111111113, 3733.3333333333335, 3955.5555555555557, 4177.777777777777, 4400.0, 2400.0, 2400.0, 2774.7352679723003, 3101.7427194698475, 3342.1227283456765, 3183.458467955128, 3750.103706105264, 4399.999531006888, 4400.0, 4400.0], [3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 3400.0, 4807.5367211065595, 6800.0, 6080.9534192038855, 4800.000000010362, 5243.031910884925, 6800.0, 5876.335219601251, 6800.0, 4804.265260353088, 5728.987137206754]]"
