,distance,variance of wind direction,flexible farm base power,flexible farm opt power,flexible_percent_gain,fixed farm base power,fixed farm opt power,fixed_percent_gain,total farm base power,total farm opt power,total_percent_gain,overlap_flag,optimal position,angle
1,2000,0.0,148135.80654774408,148160.21439816206,0.016476671634491867,143194.5047939118,139187.78978013972,-2.79809271978601,291330.3113416559,287348.0041783018,-1.3669388348279004,True,"[[[0.0, 222.22222222222223, 444.44444444444446, 666.6666666666667, 888.8888888888889, 1111.111111111111, 1333.3333333333335, 1555.5555555555557, 1777.7777777777778, 2000.0, 184.39718164480126, 184.3971817983127, 184.39718165603378, 184.39718168808713, 184.39718175702362, 184.39718184186592, 184.39718181249492, 184.39718172681813, 184.39718166421693, 184.39718178530242], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3092.1985876497865, 3092.1985870615003, 3092.1985879925132, 3092.198587144357, 3092.1985875116197, 3092.198587408385, 3092.198587212136, 3092.1985881790242, 3092.1985872729415, 3092.198587532528]]]",180.0
2,2000,15.0,137856.1547598492,148160.21439816206,7.4745009798532,140796.70209519105,142546.82529582453,1.2430143423744666,278652.85685504024,290707.0396939866,4.325878074602741,True,"[[[0.0, 222.22222222222223, 444.44444444444446, 666.6666666666667, 888.8888888888889, 1111.111111111111, 1333.3333333333335, 1555.5555555555557, 1777.7777777777778, 2000.0, 184.40035662962433, 184.40035408997136, 184.40035973501796, 184.4003507977973, 184.40035526283506, 184.40035339561564, 184.4003542821882, 184.40035526049607, 184.40035712000042, 184.40035614225533], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3092.200121681689, 3092.200140734193, 3092.200129365922, 3092.2001400926065, 3092.2001406324666, 3092.2001614791325, 3092.2001356180353, 3092.2001216333715, 3092.200115600068, 3092.200145063212]]]",180.0
3,2000,30.0,131488.58382866633,148160.21439816206,12.679146800470049,134627.41717707858,141623.06639086604,5.196303517125282,266116.0010057449,289783.2807890281,8.893595159192346,True,"[[[0.0, 222.22222222222223, 444.44444444444446, 666.6666666666667, 888.8888888888889, 1111.111111111111, 1333.3333333333335, 1555.5555555555557, 1777.7777777777778, 2000.0, 184.39966067398586, 184.39966144908368, 184.39966335078756, 184.39966213079788, 184.3996612176935, 184.39966518601855, 184.39966078046726, 184.39966189898675, 184.39966023142784, 184.39966150983156], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3092.199807439557, 3092.199806641855, 3092.1998042094747, 3092.1998005276846, 3092.1997859751395, 3092.1998017579194, 3092.1997964307184, 3092.1998009642366, 3092.199788523207, 3092.199774257645]]]",180.0
4,2000,45.0,130281.97547467743,148150.3383779574,13.715145812133473,128971.10914938922,133265.35751977318,3.3296204077844087,259253.08462406666,281415.6958977306,8.548639375227152,True,"[[[0.0, 222.22222222222223, 444.44444444444446, 666.6666666666667, 888.8888888888889, 1111.111111111111, 1333.3333333333335, 1555.5555555555557, 1777.7777777777778, 2000.0, 184.39800128867134, 184.39800111379674, 184.39800039240404, 184.39800045506547, 184.39800112645898, 184.39800096876354, 184.39800091899954, 184.3980001924187, 184.398000452803, 184.39800122991042], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3092.1989820982667, 3092.1989799204025, 3092.1989822009173, 3092.198987081103, 3092.1989841044283, 3092.1989768944513, 3092.1989848655917, 3092.198978471697, 3092.1989831383053, 3092.198982383138]]]",180.0
5,2000,60.0,131229.8616352493,148014.3090812879,12.790112888094496,119302.97502624281,126239.91418451635,5.814556725637091,250532.83666149213,274254.22326580435,9.468374254015819,True,"[[[0.0, 222.22222222222223, 444.44444444444446, 666.6666666666667, 888.8888888888889, 1111.111111111111, 1333.3333333333335, 1555.5555555555557, 1777.7777777777778, 2000.0, 184.0238393590928, 184.02387658229483, 184.02354557749234, 184.02370864342592, 184.0237988589761, 184.02397402766732, 184.02386751855863, 184.02343328612298, 184.02368501006777, 184.02342087717355], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3092.004601728092, 3092.007416512263, 3092.0050406809146, 3092.0072349389593, 3092.001004195116, 3092.0103585630422, 3092.0096767594987, 3092.0028356954813, 3092.0040067033988, 3092.009001504365]]]",180.0
6,2000,75.0,128991.39638030848,147715.44137357513,14.515731683423361,116118.07747953686,122941.00534721966,5.875853282952588,245109.47385984534,270656.4467207948,10.422678674410319,True,"[[[0.0, 222.22222222222223, 444.44444444444446, 666.6666666666667, 888.8888888888889, 1111.111111111111, 1333.3333333333335, 1555.5555555555557, 1777.7777777777778, 2000.0, 184.39740225608924, 184.39740204482865, 184.3974020949968, 184.39740247912562, 184.39740216911085, 184.39740208643175, 184.39740211964377, 184.39740210613974, 184.397402131066, 184.39740202025638], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3092.1986955662906, 3092.1986905100557, 3092.198693588517, 3092.1986894901847, 3092.1986906107995, 3092.1986939850744, 3092.1986926108993, 3092.1986894209385, 3092.19869342452, 3092.1986921033695]]]",180.0
7,2000,90.0,128691.14162691041,147366.93878998575,14.512107769793907,116389.78635652641,121723.43348249249,4.58257317324047,245080.9279834368,269090.3722724782,9.796537203688088,True,"[[[0.0, 222.22222222222223, 444.44444444444446, 666.6666666666667, 888.8888888888889, 1111.111111111111, 1333.3333333333335, 1555.5555555555557, 1777.7777777777778, 2000.0, 184.39084406344935, 184.39086754596997, 184.3908719521775, 184.39088349349373, 184.39081636321328, 184.3908237309463, 184.3908444833044, 184.39085723135418, 184.39087585446126, 184.39084250500662], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3092.1947512140814, 3092.194744443733, 3092.195111544908, 3092.194747233611, 3092.19494656638, 3092.1949463718565, 3092.1951140327983, 3092.1949606962144, 3092.195149780386, 3092.1948109084883]]]",180.0
